class,v1_mfcc1,v1_mfcc2,v1_mfcc3,v1_mfcc4,v1_mfcc5,v1_mfcc6,v1_mfcc7,v1_mfcc8,v1_mfcc9,v1_mfcc10,v1_mfcc11,v1_mfcc12,v1_mfcc13,v1_mfcc14,v1_mfcc15,v1_mfcc16,v1_mfcc17,v1_mfcc18,v1_mfcc19,v1_mfcc20,v1_mfcc21,v1_mfcc22,v1_mfcc23,v1_mfcc24,v1_mfcc25,v1_mfcc26,v1_mfcc27,v1_mfcc28,v1_mfcc29,v1_mfcc30,v1_mfcc31,v1_mfcc32,v1_mfcc33,v1_mfcc34,v1_mfcc35,v1_mfcc36,v2_meanX,v2_meanY,v2_meanZ,v2_sdX,v2_sdY,v2_sdZ,v2_maxX,v2_maxY,v2_maxZ,v2_corXY,v2_corXZ,v2_corYZ,v2_meanMagnitude,v2_sdMagnitude,v2_auc,v2_meanDif
mop_floor,122.9170439,-5.859463791,-7.048886431,-1.966858288,-7.307936138,-5.495711773,-4.71858097,-2.10245323,-4.614487241,-1.509082057,-2.84099437,-3.143528211,117.3254305,-3.661233361,-4.086512651,-4.714353709,-6.260088997,-5.512248792,-6.034783537,-3.616162113,-5.007699448,-3.069921111,-4.106403527,-1.459018474,117.2725592,-3.059947609,-3.807211549,-4.830781922,-4.749780484,-4.927251529,-5.757093947,-5.344535769,-5.210317757,-3.056434354,-4.283164996,-2.777112012,-0.495059204,0.679840088,0.508697509,0.157666032,0.210927103,0.214675053,-0.27441406,1.1320801,1.0507813,0.04079948,-0.123388913,-0.727899986,1.02938306,0.143733589,82.35064481,0.00129402
mop_floor,118.3702521,-3.600681845,-4.135270728,-3.55055643,-5.475910031,-3.068102699,-5.601829253,-4.810145054,-4.494800234,-2.949340377,-5.461697929,-2.744555907,118.128469,-3.306872998,-4.106564818,-4.609271586,-5.780766806,-3.550189616,-4.289420431,-2.102808586,-4.272375089,-1.472189518,-3.710479509,-1.386592089,120.5124801,-3.974549318,-4.721731421,-4.052367968,-6.762947358,-2.782077413,-4.718383119,-1.867335547,-5.671962778,-1.3438681,-4.231100436,-2.01948099,-0.666940104,0.651282552,0.41385091,0.176137017,0.195455825,0.182580363,-0.24072266,0.9897461,1.1411133,0.357170851,0.311090979,-0.117694325,1.061947044,0.117897245,79.64602829,0.002460927
mop_floor,117.7409929,-4.040980666,-2.462106182,-3.893992217,-6.757132082,-3.428017851,-6.295608494,-3.392040861,-5.613600835,-2.11520139,-4.309513412,-2.073416304,116.8706975,-2.586113853,-4.411891611,-3.968934274,-5.846389459,-3.934249459,-4.50574502,-3.592047937,-5.708734587,-2.765282992,-3.987977163,-1.676152027,116.9244924,-1.946972069,-3.212513262,-5.129661105,-5.259837878,-4.833418367,-5.164622895,-2.56050557,-6.027097891,-3.610617767,-4.040529935,-1.853922198,-0.353186714,0.653622099,0.699330648,0.252939065,0.306860836,0.186018139,0.27929688,1.2648926,1.2248535,-0.10979555,-0.662594263,0.108537405,1.074081641,0.280237233,77.33387813,0.004866445
mop_floor,117.1995572,-1.945083881,-4.21155114,-4.017116622,-5.66676171,-4.511365326,-3.835640768,-4.578903914,-6.192974087,-2.678901903,-4.383581013,-0.550824285,117.5440817,-3.838718316,-3.846114553,-4.152741101,-5.78291875,-4.433226242,-4.767900799,-3.362095769,-3.597257387,-1.79787508,-3.331881958,-0.503095049,117.5737584,-3.923004316,-4.618291568,-5.081172085,-6.377810934,-4.175107213,-4.849073384,-3.217762343,-6.174037944,-3.315181707,-4.019954198,-2.938047439,-0.289627879,0.748856395,0.5846654,0.175062464,0.207459589,0.159175996,0.07910156,1.0849609,1.0273438,-0.022683236,-0.162924455,-0.627188162,1.03316876,0.130423841,78.52082578,-0.005492393
mop_floor,117.5220132,-2.607605929,-3.810809155,-2.924004737,-6.138844138,-5.190983859,-4.827942116,-3.013414365,-4.984351341,-3.285807389,-4.742002772,-3.607713332,120.7234842,-4.720025594,-5.49169941,-3.747111921,-5.659863722,-4.606489755,-6.538223225,-3.018440896,-5.321690992,-4.726572011,-3.038712591,-0.603787064,118.8730898,-3.971087418,-5.384105878,-3.391571355,-5.671442194,-5.530565206,-6.60312449,-3.731681478,-6.903528387,-3.668676135,-5.638781313,-2.557621763,0.106230468,0.968277994,0.125791016,0.155542307,0.164352024,0.159999738,0.5415039,1.3212891,0.47753906,-0.15060149,0.039233976,-0.285688453,1.008497138,0.153951125,75.63728535,0.004286455
mop_floor,116.2797054,-1.733452106,-3.401006508,-4.432308058,-6.409668957,-4.81575151,-5.240561198,-3.590659764,-6.18797209,-4.56350135,-5.723311373,-2.933542286,118.2875102,-2.672301999,-4.092924354,-3.717822771,-5.717212468,-4.585737547,-6.750460141,-4.344471885,-5.905559185,-1.015594636,-3.512425589,-2.155106451,116.3823758,-1.717633497,-3.686764607,-4.504814152,-6.058891806,-5.586339553,-6.376246755,-3.521965442,-5.827414627,-3.025366995,-4.428004543,-2.134775526,-0.356077631,0.900855376,0.101268355,0.306578399,0.200643332,0.243363393,0.1328125,1.2893066,0.5957031,-0.359153232,-0.028181836,0.225752679,1.035559285,0.261090076,85.95142066,-0.002090602
mop_floor,115.6934093,-1.032448887,-3.758140549,-4.466365489,-6.608224263,-5.960999576,-6.146538786,-3.897196975,-4.593594307,-3.036879069,-4.349911413,-3.125475152,117.4142089,-2.161080397,-4.544864683,-4.09606066,-6.127340041,-5.048694665,-5.542699617,-3.56868853,-4.353229247,-2.621141173,-3.944178315,-1.235296862,116.9678341,-1.911383496,-4.297823411,-4.032793466,-5.732660748,-4.450942864,-5.332273977,-3.227633139,-4.94296447,-3.520287475,-5.266596746,-4.215585236,0.574190029,0.593581256,0.272385541,0.339666181,0.325358305,0.255168964,1.0070801,1.276123,0.7285156,-0.678163488,0.134299055,0.018199446,1.005770641,0.164873819,68.39240359,0.005394996
mop_floor,121.1884282,-4.153497948,-3.76903969,-2.208634235,-5.293066148,-3.476561456,-8.398966573,-1.988931138,-8.977157589,-3.477413128,-6.259899965,-3.01319835,117.4378973,-1.405552726,-3.642433274,-3.933899155,-6.808315818,-4.424228397,-4.696649212,-4.52193192,-7.918805089,-2.473919662,-5.818706046,-2.395881971,115.6437333,1.577899178,-5.009260135,-4.637798126,-6.987132854,-4.710204048,-4.542253102,-4.678213936,-6.351847244,-2.462644371,-3.786427507,-1.856061091,0.254022508,0.885583303,0.377092636,0.176467382,0.934005983,0.432870468,0.6286621,3.7424316,1.4902344,-0.455941245,-0.281257515,0.708255403,1.148899715,0.869822995,72.38068206,-0.01000112
mop_floor,131.959317,-0.322113664,-3.695002968,-3.270382839,-6.389477015,-3.984535939,-7.318462835,-7.355042099,-9.688950342,-7.918519559,-8.470164325,-5.998077205,121.3266723,-1.021694671,-3.515855295,-1.334639896,-8.549496001,-3.100649851,-7.642422648,-4.913798669,-8.425501275,-3.683600192,-5.983338655,-3.510494918,133.9650709,1.427860535,-4.552746563,2.797274062,-8.644087068,-6.214020418,-9.615387817,-6.092614627,-8.549450749,-8.674110476,-7.221238621,-3.515414951,0.645387462,0.502946883,0.526552872,0.122557738,0.389488998,0.212993214,0.93188477,2.9375,1.2280273,-0.577742449,-0.234597032,0.185667099,1.030787718,0.307651213,73.18592801,-0.031114158
mop_floor,116.3916825,1.057535686,-2.953124076,-3.167225231,-3.87664888,-2.831931059,-2.871848501,-3.693269887,-4.344880082,-0.944751741,-2.438347317,-3.432372591,126.1372793,5.729591993,-5.094605723,-5.632718664,-7.884602696,-6.376851398,-8.193483416,-9.145849731,-10.17650636,-5.192243577,-3.068572632,-0.40261736,115.4741939,2.166786698,-3.098989712,-3.423833499,-4.770053139,-3.488661703,-2.286618847,-2.634876757,-2.730538036,-0.935079637,-1.804199129,-2.117585858,0.556849427,0.673596836,0.359667325,0.09166391,0.275521543,0.247495243,0.74731445,1.1806641,1.2502441,0.107869893,0.358556589,-0.2763848,0.997526378,0.205731675,75.8120047,-0.00396136
mop_floor,115.5706955,2.199760447,-2.7560138,-2.878123432,-4.82004893,-3.785468313,-3.247144323,-2.811683919,-5.177893343,-2.381137037,-2.242268597,-0.105815112,117.1893927,1.429037433,-3.739777135,-2.936632764,-4.650124357,-2.645134608,-3.945380047,-2.758652261,-4.868067314,-1.553107042,-0.114641869,-1.487052646,117.4630624,2.410376619,-3.968050416,-4.368733636,-3.751589844,-3.367096824,-3.257940612,-1.444234499,-3.490789905,-2.086721472,-4.290414354,-2.746810357,0.666095934,0.662989566,0.339846964,0.141391966,0.428506779,0.218401003,1.0234375,2.1936035,0.9272461,0.30478862,0.285396267,0.587325733,1.060622785,0.351340994,80.60733167,-0.008754839
mop_floor,117.4432873,1.891629764,-1.458213427,-1.08898379,-4.051765164,-2.968189544,-4.676248459,-1.396758703,-5.863912126,-1.461989702,-1.359262089,-1.707738877,119.3675381,-0.582266672,-2.215440912,-0.000859665,-2.365043403,-2.441514563,-3.478018907,-1.149605629,-4.087356676,-1.109819949,-1.914969513,-0.267551243,120.7695808,-0.025737154,-0.798137203,0.017102099,-3.464422094,-1.154201911,-3.126706609,-1.773658295,-3.374478922,-0.35495906,-2.611875903,-0.304098963,0.367995042,0.538618038,0.397185496,0.49435418,0.456745175,0.30551068,1.0639648,1.7385254,0.99658203,-0.724072764,-0.462046845,0.181730916,1.033173939,0.236408198,80.58756721,0.004107124
mop_floor,118.7673656,1.120702648,-1.285447162,-1.279023216,-3.288605934,-1.661981413,-3.945573685,-1.134369361,-4.927178682,-1.471562649,-2.980396561,-0.098878658,118.3834166,-0.216733113,-1.22974447,-2.424497702,-3.096251233,-2.649899409,-2.939969146,0.568030131,-3.227127937,-1.440342012,-2.621535991,-1.033849887,120.3847493,-1.464824636,-4.302035892,-3.201481011,-4.053344144,-2.376333176,-2.100643543,-1.240800066,-2.917660441,-0.570879336,-2.136789015,0.510160712,-0.675422766,0.574376358,0.494928673,0.247893795,0.240073334,0.19318919,-0.08203125,1.170166,1.0197754,-0.073643473,-0.169197508,-0.289671602,1.065915977,0.223478336,84.20736216,-8.89E-05
mop_floor,119.8623378,-2.818009121,-3.862728768,-2.118767133,-2.526077011,-2.286676735,-4.166517312,-0.353896407,-4.658815138,-2.363804964,-2.329628681,-0.258120641,123.6565773,-4.879367119,-2.807445125,-3.379989707,-6.85719967,-1.620652995,-1.015221855,-4.608712292,-3.9944289,-0.840800913,-3.950128696,0.472616644,119.7470716,-1.491779892,-2.348706794,-1.552014332,-4.002985077,-2.362302026,-4.743955233,-1.14549536,-3.072604213,0.799313167,-2.795907887,-1.649828721,-0.640970866,0.599785697,0.393622505,0.194437509,0.180127107,0.159203916,-0.23046875,0.9489746,0.7133789,0.395898083,0.411955729,-0.204347142,1.003610636,0.112861308,72.25996582,0.000736334
mop_floor,119.5575871,-3.612020942,-2.208900765,-1.871940303,-2.419447651,-2.168068614,-3.595995375,-0.117588602,-3.470156525,-0.459754587,-1.290566754,0.10940766,118.0888258,-2.339235924,-2.611027918,-1.454728677,-4.407946994,-1.763799104,-3.569527151,-1.950361731,-3.741047364,-0.761446905,-2.581884101,-1.085674564,120.795227,-2.921085267,-4.59861574,-2.508626433,-4.056880565,-2.342510854,-3.270567625,-0.997831693,-4.846901924,-2.221206172,-1.607441755,-0.534796762,-0.831455513,0.545027548,0.211710005,0.132383856,0.186276273,0.147199016,-0.5539551,0.94189453,0.5695801,0.48072958,-0.114356041,-0.438403546,1.046151417,0.108285133,70.09214491,0.00100962
mop_floor,118.8979697,-3.024396079,-2.974176415,-2.082119626,-4.912065342,-3.356329407,-3.171671066,-1.060784809,-3.626930666,-1.097816002,-2.840035079,-1.953251707,118.4754163,-2.199423939,-2.229835648,-2.882377292,-5.025580926,-1.860323255,-2.810689181,-1.751371846,-3.411068103,-1.083833791,-2.258647938,-2.073754271,118.6044121,-2.450665251,-2.577933507,-2.662880117,-3.815546346,-2.92211877,-4.566782961,-1.569582461,-3.418719209,-0.684505898,-1.616361754,-1.166928436,-0.685824924,0.731065538,0.048668755,0.114054309,0.123660723,0.203812109,-0.5144043,1.0327148,0.4152832,0.606564154,-0.209290263,-0.203248096,1.035009505,0.069814424,74.52068436,0.001913468
mop_floor,119.1145112,-2.640657527,-2.26074378,-1.837560486,-3.755092882,-1.886698216,-5.20575124,-1.815009144,-4.671096401,-1.407198485,-2.558796574,-0.093817703,118.8018475,-2.507063819,-2.200153584,-2.239031328,-3.456951175,-3.298675084,-3.70517503,-0.981472669,-4.338039919,-0.365403285,-2.821448491,-2.424353724,118.8551232,-1.751705955,-1.642131124,-2.803755594,-2.627450244,-2.880347364,-2.684774116,-0.33480035,-5.412657353,-1.059692891,-3.510101359,-2.611335729,-0.527919482,0.794189452,0.122576813,0.304411584,0.179823503,0.193963251,0.2355957,1.4123535,0.7319336,0.205686645,0.306267043,0.51198314,1.025828605,0.181173776,68.73051657,-0.004357904
mop_floor,121.355632,-3.779520647,-2.64312839,-0.824099656,-2.352960747,-2.398772309,-3.81888486,-0.968109043,-4.658306472,0.666949464,-2.988710933,0.232789826,120.9187591,-3.307864872,-2.242564211,-2.119763562,-3.666825699,-1.900671644,-3.524924929,-3.492639969,-3.51932648,-0.909268882,-2.391279062,-2.551635056,124.209108,-1.90913417,-4.284875798,-0.685315583,-3.124435452,-0.55630183,-1.918796204,-1.310906743,-2.869374539,1.723034897,-1.133666181,1.074243095,-0.046658761,1.007013816,0.146725028,0.17574244,0.244498775,0.207001475,0.2607422,2.5395508,0.85595703,-0.396094297,-0.141773786,0.278812466,1.050239341,0.2595166,73.51675389,0.001651397
mop_floor,122.1444054,-3.068092168,-3.394791409,-2.919897089,-2.186914462,-2.080600079,-3.586141317,-0.975112468,-3.486822236,-0.318285751,-1.529546802,0.89010189,118.5607977,-0.957826723,-2.826448024,-2.345179918,-3.841774533,-2.391067901,-4.428366757,-2.210260253,-5.286286422,-0.329579792,-4.478736436,-0.765699758,119.8204271,-2.670877873,-4.565442538,-2.507483052,-3.812760764,-2.372501668,-6.02145765,-2.447141728,-3.137415322,-0.188588367,-3.901977416,-2.754684055,-0.142052693,0.940143089,0.189185101,0.14020876,0.167779102,0.280907902,0.13598633,1.4987793,1.0075684,-0.61006701,0.222812125,-0.434348863,1.019071064,0.164214755,93.7545379,0.005660063
mop_floor,119.5477409,-2.074620031,-2.366155957,-2.458208873,-4.451303937,-3.011474561,-4.682953333,-2.103021717,-2.919441055,-1.042324538,-1.378094193,-0.419895567,119.1752209,-2.167703465,-3.067121289,-3.555704117,-5.780871458,-2.84626389,-4.802102945,-1.850183661,-3.450648593,-0.396783742,-0.796145607,0.584968111,119.1368018,-2.434700058,-3.017481124,-3.214065828,-2.773816313,-1.96974271,-3.90737447,-0.864083624,-4.033696254,-0.536231137,-1.464804971,-2.090820021,-0.142010663,0.956938873,0.195253115,0.182406777,0.221929109,0.234314511,0.21142578,1.6875,0.93188477,-0.681581963,0.191999416,0.005316071,1.026837275,0.236548285,75.98595833,-0.007510348
mop_floor,119.0807239,-1.163467879,-3.820021067,-3.052911319,-3.292433177,-2.578254798,-3.395312787,-2.535965009,-3.980390314,-0.843858224,-4.09192213,-1.917042806,117.1803305,-0.66902428,-3.153919691,-2.57202344,-2.137011441,-2.515513464,-4.165713357,-1.147682264,-3.350114376,-0.286939337,-3.593950256,-1.969114721,119.240428,-1.168669882,-2.947908226,-2.860347726,-3.526842894,-2.421030597,-3.153979802,-0.798529153,-4.601411242,0.747078383,-2.974258804,0.394327007,-0.43669922,0.878457033,0.09797526,0.405097787,0.196377341,0.190033219,0.11303711,1.6101074,0.47802734,0.097842912,-0.159669941,0.223699336,1.063227801,0.279603819,79.74208506,0.005216916
mop_floor,116.5628596,-0.936804578,-2.917189547,-2.59716064,-3.697650511,-2.615292371,-3.832606453,-2.080268168,-3.328867679,-1.082981956,-1.90564223,-1.477537194,116.7941352,-1.09209409,-3.701306878,-2.95116515,-5.024282482,-1.929769921,-2.923312046,-0.412355173,-3.028712352,-1.104090212,-2.971139919,-1.932664149,117.0581761,-1.143969334,-2.799593043,-2.648808675,-3.949492742,-2.798007698,-4.516429384,-3.204470829,-4.861429533,0.353685672,-2.794618917,-0.250822633,-0.363985504,0.780974558,0.432604666,0.43951361,0.193013189,0.2833746,0.28955078,1.2287598,1.1713867,-0.394157468,-0.023569305,-0.002962527,1.069039552,0.307677402,83.38508503,-0.011955875
mop_floor,117.3359865,-1.227420263,-2.074171362,-2.816488059,-3.384106106,-3.194603644,-2.74165291,-2.167129733,-4.253607678,1.535193081,-3.900562356,-1.828183376,119.6379016,-1.902959318,-4.591722978,-0.732818755,-3.410527443,-3.974061599,-3.671362145,-0.846943767,-3.462562976,0.089078669,-3.46809225,-2.200862183,118.177795,-1.345204663,-2.561560062,-1.530088722,-3.036830964,-2.617972937,-4.966492085,-1.782991399,-4.292246429,0.161107292,-2.917791122,-2.532894539,-0.447892554,0.840226538,0.39648739,0.314770576,0.229485274,0.158169245,0.2331543,1.3242188,0.80493164,-0.1122461,-0.194258185,0.179730588,1.081203689,0.265019979,87.57749884,0.002313669
mop_floor,118.2180796,-0.867425189,-3.215073026,-2.627215174,-3.281621795,-1.764869376,-5.021730169,-1.836757763,-4.391785554,-1.090886454,-2.545147628,-3.263511058,118.3257659,-0.388691745,-3.175908961,-2.351194289,-1.373754592,-2.805348292,-4.318151234,-2.198253292,-3.771127736,-1.503598138,-4.279332677,-2.237315416,119.6797453,-2.222402515,-2.818935419,-3.248036465,-3.676504657,-3.136601354,-3.413882854,-0.911067085,-4.634767992,-2.716080556,-3.040241161,-2.64175314,-0.229912652,0.844455297,0.436913385,0.222755605,0.164650905,0.170641818,0.19555664,1.1779785,0.9609375,-0.044121836,0.349574863,-0.151047686,1.020026975,0.145168994,73.44194222,0.001048645
mop_floor,118.5688604,-1.743533986,-1.591937583,-2.569820122,-3.461404292,-2.232361524,-3.346225202,-1.991256426,-3.890776092,-1.298105815,-3.93869096,-2.960352509,119.7078818,-2.507500982,-2.910805997,-1.303360377,-3.503756304,-3.509939357,-3.65708412,-2.610196092,-3.691471227,-0.381604253,-3.932988997,-1.979911755,117.5002098,-1.685029706,-2.959098347,-1.495846278,-3.449751973,-3.214292985,-3.199557301,-3.035777925,-3.979237633,-0.636766184,-1.673227668,-1.424347197,0.510670979,0.491519504,0.506049262,0.296394908,0.345345163,0.185055905,0.97875977,1.4375,0.94091797,-0.735952089,-0.063837678,0.230577361,0.979810348,0.192233607,70.54634508,-0.002384208
mop_floor,118.0048175,-0.629274285,-4.008977791,-3.230212389,-5.381558587,-2.76439647,-3.584035276,-1.078990902,-3.928578569,0.001156953,-2.701912446,-1.299273012,117.2765327,-0.401223816,-3.008681076,-0.963029862,-3.903805543,-3.608665313,-5.618768212,-3.127447761,-4.540659695,-0.26691402,-3.333032326,-1.17724656,120.6724415,-0.186272545,-2.901769368,-1.663619182,-4.829587185,-3.4764813,-4.734764713,-6.467459363,-7.538557908,-3.710561644,-4.947068265,-3.659134774,0.373358833,0.583858915,0.537770588,0.2030053,0.593200479,0.421116934,0.8022461,3.0637207,1.9130859,0.339594793,0.229216593,0.725917739,0.95454635,0.65327525,68.72733721,-0.010563213
mop_floor,116.9404531,1.526426809,-3.315661608,-2.067027722,-4.572737055,-3.420106338,-3.542943096,-5.145290904,-6.62247802,-2.440903704,-6.356654256,-3.671697981,116.9024435,1.855507737,-3.357513331,-3.118497044,-3.927647911,-3.259068439,-5.021244955,-3.37108569,-6.570645597,-1.845449091,-4.605834305,-3.818851373,117.1629266,-0.30063684,-2.921372554,-2.430244286,-3.004509411,-2.511222318,-3.661702483,-2.77045398,-4.317839168,-0.12007571,-3.38217099,-2.639709742,0.479173878,0.690667648,0.391824071,0.21757048,0.480098538,0.347593139,0.83813477,2.208496,1.6740723,-0.32023431,0.091588633,0.088868593,1.040941002,0.415193584,82.23433912,0.016616219
mop_floor,120.3451558,-1.987042769,-3.162549096,-2.704548688,-4.271328598,-3.484453581,-6.406693332,-4.734678536,-4.528184328,-2.210461801,-3.475083203,-1.256995249,116.2547234,1.078327134,-4.020304169,-2.708385139,-4.026629118,-2.143256355,-5.210947056,-4.380329453,-6.34245275,-1.617917256,-4.771712092,-1.802111274,122.9697778,-0.730558702,-5.088967041,-0.599176256,-7.130585439,-1.489259209,-4.059394299,-6.530479839,-6.886654379,-2.453901247,-4.445598862,-1.991452302,0.620584836,0.689659441,0.285118425,0.298636628,0.293822733,0.33128838,1.6750488,1.6733398,1.0888672,-0.161601056,0.008688777,-0.52773784,1.08013946,0.239593911,76.68990165,0.001971758
mop_floor,128.7954082,1.112599773,-8.125337659,-5.982329527,-7.700906745,-1.942123831,-4.937568882,-4.579319757,-10.28858572,-1.883813406,-5.583696285,-2.194200673,122.874989,-1.547112851,-4.774495519,-2.901748035,-5.964775827,-2.594039764,-4.557257432,-3.80084228,-5.42780787,-1.828850666,-6.302710835,-1.880032203,130.4076982,-1.105977537,-8.012692692,-0.628499322,-9.069697371,-4.450765907,-6.790361597,-3.176727304,-4.66465834,-4.543712886,-3.192390533,-4.460200744,0.673007541,0.58791775,0.312523735,0.106233013,0.366754045,0.370938577,0.97314453,1.590332,1.0393066,-0.194288603,0.087421971,-0.563198388,1.061133067,0.224516554,76.40158081,0.005680128
mop_floor,119.8015766,1.78211944,-2.889006069,-2.076156163,-4.912965344,-3.255666521,-6.025290646,-6.472498412,-6.341986748,-3.237434133,-8.709426313,-3.237943251,115.5147895,2.117870869,-4.668606579,-2.037406989,-3.260741362,-3.999850891,-5.044076383,-2.812500976,-5.166389157,-2.035622902,-5.041898591,-4.10373511,114.4277919,1.960696601,-4.62385538,-3.015485263,-2.74364619,-3.276098748,-5.336908186,-3.336511678,-4.191563366,-0.636548768,-3.975262646,-1.023709621,0.726806639,0.602443791,0.162264196,0.181191374,0.438580988,0.414636943,1.1437988,2.0012207,0.9160156,0.504286287,0.05042469,-0.10337133,1.084329438,0.368327056,88.91501388,0.001832852
mop_floor,115.4342099,1.393425664,-4.725175663,-2.481050981,-3.420407759,-4.131909023,-4.678722951,-2.731512997,-4.284623646,-1.461184354,-5.060253703,-2.674469375,119.4141674,-0.691497245,-3.166609328,-2.560999858,-2.476297469,-1.957308759,-5.671924143,-2.694000603,-5.603672049,-1.4536556,-5.647382039,-4.020978911,119.7281287,-2.913966844,-4.277115379,-1.297808425,-3.950103258,-2.482819291,-4.658084141,-2.495241379,-5.075441394,-1.434271749,-2.096205162,-1.072546882,0.131918299,0.466076218,0.461999365,0.687627079,0.368233191,0.322481194,1.0720215,1.8850098,1.4411621,-0.381213673,-0.622190294,0.278302184,1.03721998,0.277511965,86.08925836,-0.005892066
mop_floor,118.8268047,-0.17988617,-3.579415133,-1.71665469,-3.308409972,-3.513514672,-4.647931952,-1.858543489,-2.08698131,-0.239678445,-4.386953314,-2.376336533,119.7987882,-2.013569812,-4.615084661,-2.001314949,-2.933318545,-2.318755024,-4.435984934,-3.425970822,-3.656452381,-0.120396034,-4.098944117,-1.845776068,117.9397288,-0.706160709,-2.801450459,-2.858498283,-3.450653019,-2.925205885,-4.24394561,-0.966665493,-4.294821442,-0.413396446,-4.072206106,-2.038013856,-0.490270545,0.681589387,0.532410422,0.249824196,0.173525071,0.147773299,-0.03515625,1.2026367,0.86694336,0.068189286,-0.30316616,-0.355857261,1.033269375,0.184699458,83.69481939,0.005899471
mop_floor,118.0752125,-2.220900423,-3.651396867,-1.850981527,-2.053532496,-3.08893247,-3.507321825,-2.529091545,-3.95473426,-1.880586264,-2.238333177,-0.136850723,118.179164,-1.518676442,-3.781603158,-2.573732669,-3.146728735,-2.254617146,-3.801097881,-2.287620471,-5.002050267,1.06808454,-3.110455351,-1.610213853,117.2634183,-1.765041376,-2.979323995,-2.282415038,-2.725719389,-3.014626724,-3.169712524,-2.129888605,-4.787152627,-0.222689707,-2.779714556,-1.977896445,-0.670431516,0.680145265,0.358737182,0.230579982,0.152373048,0.250526456,-0.13720703,1.0402832,1.0495605,0.363212932,-0.048598236,-0.383322891,1.072976448,0.165043097,85.83811585,-0.00658967
mop_floor,117.6498775,-1.433650579,-3.934344825,-2.614283595,-3.241384155,-2.556385285,-3.368047688,-1.631504585,-2.885517196,0.734368679,-3.379582256,-0.614411833,119.6653957,-2.250944427,-4.251449065,-2.536635775,-3.517838213,-2.272443333,-3.203690719,-1.262943061,-3.704718809,-0.831864466,-2.950826343,-1.834787568,119.9680908,-1.962422499,-4.277050611,-3.084719943,-3.4681336,-1.958784197,-3.3071935,-2.482202938,-3.365107112,-0.785194342,-3.567561867,-2.474894928,-0.689725987,0.74504538,0.136342486,0.171179926,0.14922033,0.146104376,-0.36914063,1.0534668,0.5410156,0.571865482,-0.301833904,-0.443921769,1.053160591,0.111629434,89.5186502,0.001331758
mop_floor,119.1320867,-1.54526342,-2.173998106,-2.402403114,-2.995968611,-1.983545936,-2.331259692,-3.023924233,-3.366609799,-0.434914926,-4.300890159,-1.299291776,118.9804467,-1.300856793,-2.814521606,-2.640563116,-3.423740781,-1.731905375,-2.772364671,-2.98543092,-4.482348754,-0.12370389,-4.459960327,-2.715162904,120.1327533,-2.627923336,-3.405012061,-2.563190805,-3.69763098,-2.304297898,-3.920707073,-2.538723622,-4.653774183,-1.310250453,-4.451908217,-3.04253242,-0.448106164,0.835292269,0.357254465,0.142488551,0.110755103,0.117732802,-0.19213867,1.2097168,0.673584,0.432306391,-0.383512398,-0.5183725,1.031448238,0.090229131,72.20137665,-0.002624765
mop_floor,123.2712906,-4.407004422,-4.351087096,-2.058747265,-2.592615422,-2.198844084,-4.454634083,-2.214886532,-4.76995999,-1.122477526,-3.274535777,-2.300029307,119.5526277,-1.999146708,-3.281092255,-2.672315022,-4.01450544,-3.067472198,-4.542834929,-3.684788233,-4.834461081,-0.456368016,-3.969303361,-1.352171099,120.8121926,-3.488912809,-3.392304338,-3.629463162,-3.140713604,-2.05743199,-3.752260475,-4.022026079,-3.483947551,-1.506927453,-4.121403972,-1.178620252,-0.366811392,0.821157095,0.38791306,0.227609503,0.136929311,0.149708498,0.09765625,1.1049805,0.75439453,-0.225129888,0.752598807,-0.436271764,1.020780839,0.095752383,75.53778206,-0.000437933
mop_floor,119.1308432,-1.822133987,-3.284535087,-2.414657919,-3.453599248,-3.031736148,-5.02496075,-3.970692312,-4.652716046,-0.656526456,-2.637392314,-1.990347769,119.8031385,-2.989294421,-2.938350843,-3.348151085,-4.318923564,-2.804294486,-3.792943952,-3.931829153,-4.451216944,-0.468455359,-4.023503068,-2.641071658,120.7689368,-3.586741179,-2.821732649,-2.832892797,-3.699019333,-3.142204669,-3.453351535,-4.885339045,-3.508832731,-1.589925821,-2.948848251,-2.506822459,-0.409893036,0.699954987,0.611286164,0.280023241,0.297373085,0.168152679,0.024414063,1.3049316,0.9785156,0.227038054,-0.038642758,-0.133808141,1.091136404,0.183404867,69.83272987,0.003125378
mop_floor,118.8049286,-1.29405451,-2.573125851,-2.99927175,-4.927689858,-3.018913289,-3.556774879,-2.777291187,-6.165872264,-0.540021977,-2.345329555,-1.954665713,118.179056,-0.976789603,-3.716742903,-2.815392869,-4.091996897,-1.913491134,-3.88895093,-2.706444207,-4.368174822,0.497627141,-1.158898109,-1.210122351,118.0084859,-1.061917487,-2.967151203,-2.751542591,-3.196651747,-2.022253724,-2.170146104,-2.003306436,-5.305266468,-0.038392177,-1.883976175,-1.539990356,-0.305384539,0.820425725,0.379097316,0.278875343,0.192296051,0.267829342,0.09790039,1.2631836,1.0559082,-0.365435973,0.686271303,-0.583675761,1.033389244,0.162297339,71.30385786,-0.002454466
